Timestamp,Username,Category,Action,Detail
2026-05-06 15:53:46,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:53:42,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 15:53:41,admin,Image Tool,ResetView,
2026-05-06 15:53:40,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:53:35,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 15:52:36,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:52:32,admin,File Operation,ClearFiles,6 file(s)
2026-05-06 15:52:25,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-06 15:52:20,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-06 15:52:17,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 15:52:11,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:52:06,admin,File Operation,ClearFiles,5 file(s)
2026-05-06 15:52:05,admin,File Operation,ClearFiles,Removed MLE_4_0.237.dcm
2026-05-06 15:52:03,admin,File Operation,ClearFiles,Removed MLE_4_0.237.dcm
2026-05-06 15:51:56,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-06 15:05:17,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 15:05:12,admin,Detector,SwitchOnlineMode,Offline
2026-05-06 15:01:13,admin,Detector,SwitchOnlineMode,Online
2026-05-06 14:57:11,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-06 14:45:41,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-06 14:45:38,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 14:45:26,admin,Authentication,Login,
2026-05-06 14:08:32,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-06 14:08:31,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 14:08:24,admin,Authentication,Login,
2026-05-06 14:06:50,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-06 14:06:49,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 14:06:41,admin,Authentication,Login,
2026-05-06 13:44:50,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:44:36,admin,Annotation,DeleteAnnotation,IntensityCursor
2026-05-06 13:44:25,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:44:14,admin,Annotation,DeleteAnnotation,Text
2026-05-06 13:44:01,admin,Annotation,DeleteAnnotation,Roi
2026-05-06 13:43:56,admin,Annotation,AddAnnotation,Roi
2026-05-06 13:43:48,admin,Annotation,DeleteAnnotation,Circle
2026-05-06 13:43:43,admin,Annotation,AddAnnotation,Circle
2026-05-06 13:43:36,admin,Annotation,DeleteAnnotation,Rectangle
2026-05-06 13:43:30,admin,Annotation,AddAnnotation,Rectangle
2026-05-06 13:43:23,admin,Annotation,DeleteAnnotation,Line
2026-05-06 13:43:18,admin,Annotation,AddAnnotation,Line
2026-05-06 13:43:10,admin,Annotation,DeleteAnnotation,Ruler
2026-05-06 13:43:05,admin,Annotation,AddAnnotation,Ruler
2026-05-06 13:42:58,admin,Annotation,DeleteAnnotation,Arrow
2026-05-06 13:42:53,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:42:47,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:42:41,admin,Annotation,AddAnnotation,Roi
2026-05-06 13:42:35,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:42:29,admin,Annotation,AddAnnotation,Circle
2026-05-06 13:42:23,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:42:17,admin,Annotation,AddAnnotation,Rectangle
2026-05-06 13:42:12,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:42:06,admin,Annotation,AddAnnotation,Line
2026-05-06 13:42:00,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:41:54,admin,Annotation,AddAnnotation,Ruler
2026-05-06 13:41:48,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:41:42,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:41:37,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:41:11,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:41:05,admin,Annotation,AddAnnotation,Roi
2026-05-06 13:40:59,admin,Annotation,AddAnnotation,Roi
2026-05-06 13:40:53,admin,Annotation,AddAnnotation,Roi
2026-05-06 13:40:47,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:40:41,admin,Annotation,AddAnnotation,Circle
2026-05-06 13:40:35,admin,Annotation,AddAnnotation,Circle
2026-05-06 13:40:29,admin,Annotation,AddAnnotation,Circle
2026-05-06 13:40:23,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:40:17,admin,Annotation,AddAnnotation,Rectangle
2026-05-06 13:40:10,admin,Annotation,AddAnnotation,Rectangle
2026-05-06 13:40:04,admin,Annotation,AddAnnotation,Rectangle
2026-05-06 13:39:58,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:39:52,admin,Annotation,AddAnnotation,Line
2026-05-06 13:39:46,admin,Annotation,AddAnnotation,Line
2026-05-06 13:39:40,admin,Annotation,AddAnnotation,Line
2026-05-06 13:39:34,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:39:28,admin,Annotation,AddAnnotation,Ruler
2026-05-06 13:39:22,admin,Annotation,AddAnnotation,Ruler
2026-05-06 13:39:15,admin,Annotation,AddAnnotation,Ruler
2026-05-06 13:39:09,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-06 13:39:03,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:38:57,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:38:51,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:38:45,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:38:33,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:38:27,admin,Annotation,AddAnnotation,Roi
2026-05-06 13:38:21,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:38:15,admin,Annotation,AddAnnotation,Circle
2026-05-06 13:38:09,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:38:03,admin,Annotation,AddAnnotation,Rectangle
2026-05-06 13:37:57,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:37:52,admin,Annotation,AddAnnotation,Line
2026-05-06 13:37:46,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:37:40,admin,Annotation,AddAnnotation,Ruler
2026-05-06 13:37:34,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:37:28,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:37:02,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 13:36:51,admin,Authentication,Login,
2026-05-06 13:06:29,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:06:23,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:01:21,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:01:15,admin,Annotation,AddAnnotation,Arrow
2026-05-06 13:00:34,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 13:00:28,admin,Annotation,AddAnnotation,Arrow
2026-05-06 12:57:20,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-06 12:57:14,admin,Annotation,AddAnnotation,Arrow
2026-05-06 12:57:06,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 12:56:54,admin,Authentication,Login,
2026-05-06 12:43:41,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 12:43:36,admin,Image Tool,ResetView,
2026-05-06 12:43:34,admin,Annotation,DeleteAnnotation,Ruler
2026-05-06 12:43:30,admin,Annotation,AddAnnotation,Ruler
2026-05-06 12:43:24,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 12:43:14,admin,File Operation,ClearFiles,6 file(s)
2026-05-06 12:43:05,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-06 12:42:55,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 12:42:55,admin,Image Tool,ResetView,
2026-05-06 12:42:52,admin,Image Tool,ResetView,
2026-05-06 12:42:50,admin,Image Tool,ResetView,
2026-05-06 12:42:45,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-06 12:42:44,admin,Image Tool,Invert,Off
2026-05-06 12:42:42,admin,Image Tool,Invert,On
2026-05-06 12:42:40,admin,Image Tool,ResetView,
2026-05-06 12:42:32,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 12:42:18,admin,Authentication,Login,
2026-05-06 12:42:09,admin,Authentication,Login,
2026-05-06 12:42:09,admin,Authentication,Logout,
2026-05-06 12:42:07,admin,User Management,DeleteUser,User1
2026-05-06 12:42:06,admin,User Management,CreateUser,User1 (Admin: True)
2026-05-06 12:41:46,admin,File Operation,ClearFiles,6 file(s)
2026-05-06 12:41:42,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-06 12:41:33,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 12:41:31,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 12:41:19,admin,Authentication,Login,
2026-05-06 12:40:53,admin,File Operation,ClearFiles,1 file(s)
2026-05-06 12:35:37,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-06 12:35:05,admin,Authentication,Login,
2026-05-05 19:19:41,admin,Filter,ResetFilter,
2026-05-05 19:19:39,admin,Filter,ApplyFilter,"Fox Bleach (Tile=16, Clip=3.5)"
2026-05-05 19:19:28,admin,Image Tool,ApplyColorTable,IQI detection: cleared
2026-05-05 19:19:26,admin,Image Tool,ApplyColorTable,"IQI detected: 21 wires at (0,1547) 230x280"
2026-05-05 19:08:04,admin,Image Tool,ResetView,
2026-05-05 19:08:02,admin,Annotation,DeleteAnnotation,Ruler
2026-05-05 19:07:58,admin,Annotation,AddAnnotation,Ruler
2026-05-05 19:07:51,admin,File Operation,OpenFile,"0 loaded, 1 skipped, 0 invalid"
2026-05-05 19:06:23,admin,Image Tool,ResetView,
2026-05-05 19:06:21,admin,Annotation,DeleteAnnotation,Ruler
2026-05-05 19:06:17,admin,Annotation,AddAnnotation,Ruler
2026-05-05 19:06:10,admin,File Operation,OpenFile,"0 loaded, 1 skipped, 0 invalid"
2026-05-05 19:05:25,admin,Image Tool,ResetView,
2026-05-05 19:05:24,admin,Annotation,DeleteAnnotation,Ruler
2026-05-05 19:05:19,admin,Annotation,AddAnnotation,Ruler
2026-05-05 19:05:14,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 18:58:28,admin,File Operation,ClearFiles,6 file(s)
2026-05-05 18:58:10,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:57:56,admin,File Operation,ClearFiles,6 file(s)
2026-05-05 18:56:00,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:55:54,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:55:51,admin,File Operation,ClearFiles,1 file(s)
2026-05-05 18:55:42,admin,File Operation,OpenFile,"0 loaded, 1 skipped, 0 invalid"
2026-05-05 18:55:39,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 18:55:35,admin,File Operation,ClearFiles,6 file(s)
2026-05-05 18:54:34,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:54:26,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:54:24,admin,File Operation,ClearFiles,6 file(s)
2026-05-05 18:54:12,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:53:32,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:52:43,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:51:54,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:50:04,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:48:44,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:48:24,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:48:11,admin,File Operation,ClearFiles,6 file(s)
2026-05-05 18:47:36,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:46:54,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:43:54,admin,File Operation,OpenFolder,"0 loaded, 6 skipped, 0 invalid"
2026-05-05 18:41:37,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:41:27,admin,File Operation,ClearFiles,6 file(s)
2026-05-05 18:39:31,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:38:13,admin,File Operation,ClearFiles,7 file(s)
2026-05-05 18:37:55,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-05 18:37:33,admin,Image Tool,ResetView,
2026-05-05 18:37:20,admin,Image Tool,ResetView,
2026-05-05 18:36:47,admin,Image Tool,ResetView,
2026-05-05 18:36:20,admin,Image Tool,ResetView,
2026-05-05 18:33:17,admin,Image Tool,ResetView,
2026-05-05 18:25:19,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 18:25:05,admin,Authentication,Login,
2026-05-05 16:35:14,admin,Image Tool,ResetView,
2026-05-05 16:35:02,admin,Image Tool,ResetView,
2026-05-05 16:31:08,admin,Image Tool,ResetView,
2026-05-05 16:27:07,admin,Image Tool,ResetView,
2026-05-05 16:24:48,admin,Image Tool,ResetView,
2026-05-05 16:24:33,admin,Image Tool,ResetView,
2026-05-05 16:21:47,admin,Image Tool,ResetView,
2026-05-05 16:21:34,admin,Image Tool,ResetView,
2026-05-05 16:21:08,admin,Image Tool,ResetView,
2026-05-05 16:19:11,admin,Image Tool,ResetView,
2026-05-05 16:18:33,admin,Image Tool,ResetView,
2026-05-05 16:13:52,admin,Image Tool,ResetView,
2026-05-05 16:13:02,admin,Image Tool,ResetView,
2026-05-05 16:09:49,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-05 16:09:40,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-05 16:09:23,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-05 16:08:42,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-05 16:07:59,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-05 16:07:08,admin,Image Tool,Invert,Off
2026-05-05 16:07:07,admin,Image Tool,Invert,On
2026-05-05 16:04:22,admin,Image Tool,ResetView,
2026-05-05 16:03:21,admin,Image Tool,ResetView,
2026-05-05 15:52:46,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 15:35:36,admin,Authentication,Login,
2026-05-05 15:35:09,admin,File Operation,ClearFiles,1 file(s)
2026-05-05 15:31:41,admin,Report,GenerateReport,MLE_4_0.237.dcm
2026-05-05 15:31:33,admin,Image Tool,Invert,Off
2026-05-05 15:31:32,admin,Image Tool,Invert,On
2026-05-05 15:31:24,admin,Image Tool,ResetView,
2026-05-05 15:30:23,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 15:30:16,admin,Authentication,Login,
2026-05-05 14:57:19,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:57:06,admin,Annotation,DeleteAnnotation,IntensityCursor
2026-05-05 14:56:55,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:56:43,admin,Annotation,DeleteAnnotation,Text
2026-05-05 14:56:30,admin,Annotation,DeleteAnnotation,Roi
2026-05-05 14:56:24,admin,Annotation,AddAnnotation,Roi
2026-05-05 14:56:17,admin,Annotation,DeleteAnnotation,Circle
2026-05-05 14:56:12,admin,Annotation,AddAnnotation,Circle
2026-05-05 14:56:04,admin,Annotation,DeleteAnnotation,Rectangle
2026-05-05 14:55:59,admin,Annotation,AddAnnotation,Rectangle
2026-05-05 14:55:51,admin,Annotation,DeleteAnnotation,Line
2026-05-05 14:55:46,admin,Annotation,AddAnnotation,Line
2026-05-05 14:55:39,admin,Annotation,DeleteAnnotation,Ruler
2026-05-05 14:55:33,admin,Annotation,AddAnnotation,Ruler
2026-05-05 14:55:26,admin,Annotation,DeleteAnnotation,Arrow
2026-05-05 14:55:21,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:55:15,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:55:09,admin,Annotation,AddAnnotation,Roi
2026-05-05 14:55:03,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:54:57,admin,Annotation,AddAnnotation,Circle
2026-05-05 14:54:51,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:54:45,admin,Annotation,AddAnnotation,Rectangle
2026-05-05 14:54:39,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:54:33,admin,Annotation,AddAnnotation,Line
2026-05-05 14:54:28,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:54:22,admin,Annotation,AddAnnotation,Ruler
2026-05-05 14:54:16,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:54:10,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:54:04,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:53:38,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:53:32,admin,Annotation,AddAnnotation,Roi
2026-05-05 14:53:26,admin,Annotation,AddAnnotation,Roi
2026-05-05 14:53:20,admin,Annotation,AddAnnotation,Roi
2026-05-05 14:53:15,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:53:09,admin,Annotation,AddAnnotation,Circle
2026-05-05 14:53:02,admin,Annotation,AddAnnotation,Circle
2026-05-05 14:52:56,admin,Annotation,AddAnnotation,Circle
2026-05-05 14:52:50,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:52:44,admin,Annotation,AddAnnotation,Rectangle
2026-05-05 14:52:38,admin,Annotation,AddAnnotation,Rectangle
2026-05-05 14:52:31,admin,Annotation,AddAnnotation,Rectangle
2026-05-05 14:52:26,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:52:20,admin,Annotation,AddAnnotation,Line
2026-05-05 14:52:13,admin,Annotation,AddAnnotation,Line
2026-05-05 14:52:07,admin,Annotation,AddAnnotation,Line
2026-05-05 14:52:01,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:51:55,admin,Annotation,AddAnnotation,Ruler
2026-05-05 14:51:49,admin,Annotation,AddAnnotation,Ruler
2026-05-05 14:51:43,admin,Annotation,AddAnnotation,Ruler
2026-05-05 14:51:37,admin,Annotation,ClearAnnotations,3 annotation(s)
2026-05-05 14:51:31,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:51:24,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:51:18,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:51:12,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:51:00,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:50:54,admin,Annotation,AddAnnotation,Roi
2026-05-05 14:50:48,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:50:42,admin,Annotation,AddAnnotation,Circle
2026-05-05 14:50:36,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:50:30,admin,Annotation,AddAnnotation,Rectangle
2026-05-05 14:50:24,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:50:18,admin,Annotation,AddAnnotation,Line
2026-05-05 14:50:12,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:50:06,admin,Annotation,AddAnnotation,Ruler
2026-05-05 14:50:00,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:49:54,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:49:46,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 14:49:35,admin,Authentication,Login,
2026-05-05 14:40:51,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:40:45,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:40:37,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 14:40:23,admin,Authentication,Login,
2026-05-05 14:34:22,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 14:34:09,admin,Authentication,Login,
2026-05-05 14:30:31,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 14:30:17,admin,Authentication,Login,
2026-05-05 14:23:33,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:23:27,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:23:18,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 14:23:06,admin,Authentication,Login,
2026-05-05 14:20:02,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-05 14:19:56,admin,Annotation,AddAnnotation,Arrow
2026-05-05 14:19:47,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-05 14:19:33,admin,Authentication,Login,
2026-05-05 13:12:35,System,Authentication,LoginFailed,Username: invalid_user
2026-05-04 20:22:15,System,Authentication,LoginFailed,Username: invalid_user
2026-05-04 20:10:46,admin,Authentication,Login,
2026-05-04 19:41:42,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-04 19:41:30,admin,Authentication,Login,
2026-05-04 19:40:08,admin,Authentication,Login,
2026-05-04 19:40:08,admin,Authentication,Logout,
2026-05-04 19:40:06,admin,User Management,DeleteUser,User1
2026-05-04 19:40:04,admin,User Management,CreateUser,User1 (Admin: True)
2026-05-04 19:39:44,admin,File Operation,ClearFiles,6 file(s)
2026-05-04 19:39:41,admin,File Operation,OpenFolder,"6 loaded, 0 skipped, 0 invalid"
2026-05-04 19:39:30,admin,File Operation,ClearFiles,1 file(s)
2026-05-04 19:39:07,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-04 19:38:56,admin,Authentication,Login,
2026-05-04 19:27:22,admin,Authentication,Login,
2026-05-04 19:26:58,System,Authentication,LoginFailed,Username: invalid_user
2026-05-04 19:26:33,admin,Authentication,Login,
2026-05-04 19:26:08,System,Authentication,LoginFailed,Username: invalid_user
2026-05-04 19:16:17,admin,Authentication,Login,
2026-05-04 19:15:53,System,Authentication,LoginFailed,Username: invalid_user
2026-05-04 18:17:29,admin,Detector,SwitchOnlineMode,Online
2026-05-04 18:17:21,admin,Authentication,Login,
2026-05-04 18:17:14,admin,File Operation,ClearFiles,1 file(s)
2026-05-04 18:17:13,admin,Image Tool,ResetView,
2026-05-04 18:17:05,admin,File Operation,ExportImage,MFRTIV65_Analyzed.png
2026-05-04 18:16:45,admin,Image Tool,ApplyColorTable,"IQI detected: 18 wires at (172,127) 556x159"
2026-05-04 18:16:36,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-04 18:16:25,admin,File Operation,ClearFiles,1 file(s)
2026-05-04 18:16:16,admin,File Operation,ExportImage,MFRTIV64_HotIron.png
2026-05-04 18:15:55,admin,Image Tool,ApplyColorTable,Hot Iron
2026-05-04 18:15:53,admin,Image Tool,ResetView,
2026-05-04 18:15:45,admin,File Operation,ExportImage,MFRTIV63_Filtered.png
2026-05-04 18:15:22,admin,Filter,ApplyFilter,Clahe
2026-05-04 18:15:18,admin,Annotation,ClearAnnotations,2 annotation(s)
2026-05-04 18:15:08,admin,File Operation,ExportImage,MFRTIV62_Annotation.png
2026-05-04 18:14:49,admin,Annotation,AddAnnotation,Ruler
2026-05-04 18:14:43,admin,Annotation,AddAnnotation,Rectangle
2026-05-04 18:14:32,admin,File Operation,ExportImage,MFRTIV61_Image.tiff
2026-05-04 18:14:03,admin,File Operation,ExportImage,MFRTIV60_Image.tiff
2026-05-04 18:13:34,admin,File Operation,ExportImage,MFRTIV59_Image.tiff
2026-05-04 18:13:05,admin,File Operation,ExportImage,MFRTIV58_Image.bmp
2026-05-04 18:12:35,admin,File Operation,ExportImage,MFRTIV57_Image.bmp
2026-05-04 18:12:06,admin,File Operation,ExportImage,MFRTIV56_Image.bmp
2026-05-04 18:11:37,admin,File Operation,ExportImage,MFRTIV55_Image.jpg
2026-05-04 18:11:08,admin,File Operation,ExportImage,MFRTIV54_Image.jpg
2026-05-04 18:10:40,admin,File Operation,ExportImage,MFRTIV53_Image.jpg
2026-05-04 18:10:11,admin,File Operation,ExportImage,MFRTIV52_Image.png
2026-05-04 18:09:43,admin,File Operation,ExportImage,MFRTIV51_Image.png
2026-05-04 18:09:14,admin,File Operation,ExportImage,MFRTIV50_Image.png
2026-05-04 18:08:45,admin,File Operation,ExportImage,MFRTIV49_Image.dcm
2026-05-04 18:08:24,admin,File Operation,OpenFile,"1 loaded, 0 skipped, 0 invalid"
2026-05-04 18:08:13,admin,File Operation,ClearFiles,2 file(s)
2026-05-04 18:08:03,admin,File Operation,ExportImage,MFRTIV47_Secondary_Grayscale.png
2026-05-04 18:07:34,admin,File Operation,ExportImage,MFRTIV47_Primary_Grayscale.png
2026-05-04 18:07:03,admin,File Operation,ExportImage,MFRTIV47_Secondary_HotIron.png
2026-05-04 18:06:34,admin,File Operation,ExportImage,MFRTIV47_Primary_HotIron.png
2026-05-04 18:06:13,admin,Image Tool,ApplyColorTable,Hot Iron
2026-05-04 18:06:08,admin,Image Tool,ApplyColorTable,Hot Iron
2026-05-04 18:06:06,admin,Filter,ResetFilter,
2026-05-04 18:05:57,admin,File Operation,ExportImage,MFRTIV45_Secondary_Filtered.png
2026-05-04 18:05:34,admin,Filter,ApplyFilter,Clahe
2026-05-04 18:05:29,admin,Filter,ResetFilter,
2026-05-04 18:05:21,admin,File Operation,ExportImage,MFRTIV45_Primary_Filtered.png
2026-05-04 18:04:58,admin,Filter,ApplyFilter,Clahe
2026-05-04 18:04:53,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-04 18:04:43,admin,File Operation,ExportImage,MFRTIV44_Secondary.png
2026-05-04 18:04:22,admin,Annotation,AddAnnotation,Rectangle
2026-05-04 18:04:17,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-04 18:04:07,admin,File Operation,ExportImage,MFRTIV44_Primary.png
2026-05-04 18:03:46,admin,Annotation,AddAnnotation,Rectangle
2026-05-04 18:03:33,admin,File Operation,ExportImage,MFRTIV43_Secondary.png
2026-05-04 18:03:04,admin,File Operation,ExportImage,MFRTIV43_Primary.png
2026-05-04 18:02:41,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-04 18:02:36,admin,Annotation,AddAnnotation,Rectangle
2026-05-04 18:02:31,admin,Annotation,ClearAnnotations,1 annotation(s)
2026-05-04 18:02:26,admin,Annotation,AddAnnotation,Rectangle
2026-05-04 18:02:19,admin,Filter,ResetFilter,
2026-05-04 18:02:16,admin,Filter,ApplyFilter,Clahe
